Date,Close/Last,COMP,NATS,MSCI
2/16/2024,10225.03,15775.65,1811.5,4775.1
2/15/2024,10342.72,15906.17,1843.08,4799.85
2/14/2024,10347.87,15859.15,1848.02,4771.83
2/13/2024,10154.5,15655.6,1810.43,4723.73
2/12/2024,10371.7,15942.55,1852.49,4790.09
2/9/2024,10435.12,15990.66,1874.72,4794.47
2/8/2024,10256.3,15793.71,1850.78,4766.07
2/7/2024,10145.02,15756.64,1831.55,4761.3
2/6/2024,9966.25,15609,1797.49,4722.29
2/5/2024,10017.66,15597.68,1801.37,4710.07
2/2/2024,10021.72,15628.95,1811.68,4726.29
2/1/2024,9888.86,15361.64,1798.49,4676.85
1/31/2024,9797.68,15164.01,1774.35,4618.9
1/30/2024,9974.82,15509.9,1814.98,4695.33
1/29/2024,10077.29,15628.04,1821.03,4699.37
1/26/2024,9947.71,15455.36,1784.95,4661.76
1/25/2024,10092.35,15510.5,1788.34,4664.07
1/24/2024,10103.12,15481.92,1784.31,4641.46
1/23/2024,10035.03,15425.94,1784.36,4639.51
1/22/2024,9994.6,15360.29,1782.42,4626.8
1/19/2024,9921.77,15310.97,1763.93,4614.26
1/18/2024,9658.97,15055.65,1733.19,4556.77
1/17/2024,9485.01,14855.62,1716.21,4517.09
1/16/2024,9562.14,14944.35,1722.75,4542.99
1/12/2024,9534.17,14972.76,1723.17,4560.5
1/11/2024,9539.06,14970.18,1717.21,4557.03
1/10/2024,9488.72,14969.65,1703.32,4560.03
1/9/2024,9431.27,14857.71,1680.97,4534.86
1/8/2024,9382.04,14843.77,1673.29,4541.61
1/5/2024,9122.27,14524.07,1628.74,4476.43
1/4/2024,9098.91,14510.3,1629.56,4468.47
1/3/2024,9152.49,14592.21,1634.14,4483.14
1/2/2024,9286.98,14765.94,1662.38,4521.92
12/29/2023,9587.92,15011.35,1709.66,4552.01
12/28/2023,9650.4,15095.14,1721.23,4566.62
12/27/2023,9660.16,15099.18,1722.71,4565.19
12/26/2023,9661.82,15074.57,1723.55,4558.85
12/22/2023,9566.56,14992.97,1717.2,4539.06
12/21/2023,9523.19,14963.87,1714.73,4531.65
12/20/2023,9344.42,14777.94,1690.88,4484.69
12/19/2023,9514.86,15003.22,1716.22,4552.49
12/18/2023,9475.25,14905.19,1705.66,4525.09
12/15/2023,9483.86,14813.92,1693.35,4504.78
12/14/2023,9404.68,14761.56,1673.3,4505.54
12/13/2023,9311.25,14733.96,1696.67,4490.12
12/12/2023,9184.73,14533.4,1677.13,4428.51
12/11/2023,9095.48,14432.49,1674.92,4408.34
12/8/2023,8887.07,14403.97,1656.87,4390.41
12/7/2023,8847,14339.99,1643.37,4371.31
12/6/2023,8686.94,14146.71,1633.56,4336.97
12/5/2023,8749.09,14229.91,1651.03,4354.09
12/4/2023,8767.82,14185.49,1650.78,4357.47
12/1/2023,8878.94,14305.03,1672.45,4381.11
11/30/2023,8850.47,14226.22,1648.98,4352.86
11/29/2023,8874.27,14258.49,1636.6,4335.93
11/28/2023,8739.96,14281.76,1610.29,4336.78
11/27/2023,8677.03,14241.02,1600.08,4331.94
11/24/2023,8692.1,14250.85,1600.5,4339.65
11/22/2023,8672.38,14265.86,1596.58,4336.26
11/21/2023,8671.45,14199.98,1595.15,4318.61
11/20/2023,8758.75,14284.53,1604.09,4327.91
11/17/2023,8619.83,14125.48,1579.68,4295.72
11/16/2023,8579.1,14113.67,1574.3,4288.91
11/15/2023,8575.3,14103.84,1573.68,4285.63
11/14/2023,8562.47,14094.38,1583.31,4278.79
11/13/2023,8289.88,13767.74,1540.62,4195.49
11/10/2023,8323.83,13798.11,1538.95,4198.58
11/9/2023,8065.14,13521.45,1501.54,4134.31
11/8/2023,8121.16,13650.41,1514.58,4169.01
11/7/2023,8103.45,13639.86,1506.18,4165.59
11/6/2023,7946.66,13518.78,1474.54,4151.08
11/3/2023,7976.96,13478.28,1478,4145.42
11/2/2023,7838.19,13294.19,1462.43,4104.12
11/1/2023,7715.48,13061.47,1439.4,4026.89
10/31/2023,7610.08,12851.24,1427.99,3985.59
10/30/2023,7548.65,12789.48,1410.89,3959.25
10/27/2023,7579.22,12643.01,1392.72,3913.35
10/26/2023,7528.82,12595.61,1392.83,3931.72
10/25/2023,7599.63,12821.22,1406.64,3978.22
10/24/2023,7884.52,13139.87,1446,4039.86
10/23/2023,7784.73,13018.33,1432.93,4010.07
10/20/2023,7801,12983.81,1432.76,4017.51
10/19/2023,7946.53,13186.18,1471.46,4069.47
10/18/2023,8048.35,13314.3,1480.62,4105.81
10/17/2023,8167.07,13533.75,1503.23,4163.37
10/16/2023,8179.34,13567.98,1496.44,4163.28
10/13/2023,8074.41,13407.23,1478.23,4118.49
10/12/2023,8223.82,13574.22,1496.17,4140.87
10/11/2023,8259.81,13659.68,1503.16,4168.52
10/10/2023,8216.13,13562.84,1494.75,4150.81
10/9/2023,8126.18,13484.24,1488.56,4128.16
10/6/2023,8093.7,13431.34,1478.13,4101.68
10/5/2023,7873.29,13219.83,1437.34,4051.93
10/4/2023,7907.02,13236.01,1439.59,4057.78
10/3/2023,7800.08,13059.47,1415.76,4024.57
10/2/2023,7997.33,13307.77,1453.85,4082.41
9/29/2023,7939.24,13219.32,1445.07,4083.33
9/28/2023,7901.66,13201.28,1440,4093.32
9/27/2023,7812.89,13092.85,1428.27,4068.17
9/26/2023,7753.67,13063.61,1418.53,4065.23
9/25/2023,7877.51,13271.32,1442.09,4125.74
9/22/2023,7855.83,13211.81,1442.85,4109.04
9/21/2023,7794.94,13223.98,1440.5,4117.39
9/20/2023,7955.84,13469.13,1475.79,4188.04
9/19/2023,8077.8,13678.19,1489.92,4227.14
9/18/2023,8126.2,13710.24,1493.2,4236.7
9/15/2023,8087.28,13708.33,1492.59,4234.45
9/14/2023,8304,13926.05,1522.18,4286.24
9/13/2023,8243.21,13813.59,1514.33,4251.67
9/12/2023,8221.6,13773.61,1511.3,4248.09
9/11/2023,8339.63,13917.89,1556.95,4272.87
9/8/2023,8264.27,13761.53,1544.67,4243.23
9/7/2023,8280.9,13748.83,1542.74,4237.26
9/6/2023,8376.86,13872.47,1545.95,4250.7
9/5/2023,8402.31,14020.95,1542.96,4280.64
9/1/2023,8373.53,14031.81,1536.25,4298.18
8/31/2023,8323.5,14034.97,1528.78,4288.81
8/30/2023,8231.31,14019.31,1516.29,4293.44
8/29/2023,8163.89,13943.76,1502.23,4275.76
8/28/2023,7951,13705.13,1472.95,4212.68
8/25/2023,7896.52,13590.65,1466.08,4186.43
8/24/2023,7796.57,13463.97,1435.51,4158.15
8/23/2023,8020.14,13721.03,1469.82,4216.56
8/22/2023,7874.05,13505.87,1445.22,4169.77
8/21/2023,7915.82,13497.59,1446.78,4181
8/18/2023,7732.52,13290.78,1420.88,4152.35
8/17/2023,7705.63,13316.93,1414.35,4151.67
8/16/2023,7795.55,13474.63,1436.86,4185.56
8/15/2023,7905.43,13631.05,1450.01,4217.64
8/14/2023,8034.49,13788.33,1462.16,4267.34
8/11/2023,7886.57,13644.85,1442.64,4243.08
8/10/2023,8004.93,13737.99,1445.11,4248.84
8/9/2023,7974.86,13722.02,1434.86,4247.46
8/8/2023,8075.65,13884.32,1452.36,4278.48
8/7/2023,8226.76,13994.4,1478.44,4298.62
8/4/2023,8171.31,13909.24,1468.67,4261.5
8/3/2023,8263.06,13959.72,1485.53,4284.65
8/2/2023,8256.74,13973.45,1494.51,4294.62
8/1/2023,8597.36,14283.91,1545.32,4357.86
7/31/2023,8587.41,14346.02,1543.4,4370.1
7/28/2023,8522.97,14316.66,1521.91,4361.37
7/27/2023,8351.02,14050.11,1499.5,4316.67
7/26/2023,8271.05,14127.28,1511.25,4345.35
7/25/2023,8323.08,14144.56,1524.36,4345.12
7/24/2023,8200.72,14058.87,1512.08,4332.45
7/21/2023,8212.57,14032.81,1517.46,4316.52
7/20/2023,8155.17,14063.31,1513.6,4315
7/19/2023,8441.78,14358.02,1554.24,4347.85
7/18/2023,8474.95,14353.64,1551.02,4336.95
7/17/2023,8442.15,14244.95,1535.37,4306.31
7/14/2023,8286.71,14113.7,1516.3,4287.1
7/13/2023,8326.95,14138.57,1517.12,4292.8
7/12/2023,8142.29,13918.96,1489.78,4253.85
7/11/2023,8075.32,13760.7,1482.12,4223.17
7/10/2023,8054.85,13685.48,1466.45,4191.78
7/7/2023,7884.12,13660.72,1439.99,4180.11
7/6/2023,7882.23,13679.04,1442.66,4190.08
7/5/2023,7995.85,13791.65,1458.67,4225.88
7/3/2023,8073.74,13816.77,1458.71,4234.57
6/30/2023,8048.89,13787.92,1466.09,4228.59
6/29/2023,7937.73,13591.33,1449.91,4177.82
6/28/2023,7954.44,13591.75,1448.52,4160.34
6/27/2023,7970.22,13555.67,1441.59,4160.04
6/26/2023,7746.33,13335.78,1413.53,4111.57
6/23/2023,7763.61,13492.52,1426.88,4129.54
6/22/2023,7876.44,13630.61,1440.53,4161.96
6/21/2023,7818.08,13502.2,1433.42,4146.7
6/20/2023,8007.09,13667.29,1460.29,4169.99
6/16/2023,8081.74,13689.57,1474.1,4190.29
6/15/2023,8164.63,13782.82,1485.17,4206.24
6/14/2023,8101,13626.48,1454.55,4154.99
6/13/2023,8048.76,13573.32,1445.65,4151.84
6/12/2023,7955.17,13461.92,1435.25,4122.6
6/9/2023,7742.95,13259.14,1400.35,4083.07
6/8/2023,7722.8,13238.52,1387.76,4078.87
6/7/2023,7633.25,13104.89,1367.33,4053.44
6/6/2023,7791.79,13276.42,1412.92,4070.95
6/5/2023,7736.64,13229.43,1409.24,4060.8
6/2/2023,7758.52,13240.77,1398.04,4068.57
6/1/2023,7727.96,13100.98,1389.08,4008.89
5/31/2023,7643.05,12935.29,1388.17,3969.21
5/30/2023,7716.57,13017.43,1379.14,3992.4
5/26/2023,7700.76,12975.69,1368.51,3991.92
5/25/2023,7334.66,12698.09,1337.47,3938.3
5/24/2023,7082.28,12484.16,1303.07,3906.98
5/23/2023,7152.01,12560.25,1308.88,3934.67
5/22/2023,7267.82,12720.78,1332.36,3979.52
5/19/2023,7206.24,12657.9,1323.5,3976.57
5/18/2023,7225.46,12688.84,1323.72,3983.36
5/17/2023,7035.5,12500.57,1292.65,3944.82
5/16/2023,6901.34,12343.05,1266.87,3897.5
5/15/2023,6928.55,12365.21,1269.69,3924.93
5/12/2023,6777.36,12284.74,1256.68,3911.63
5/11/2023,6784.06,12328.51,1259.9,3918.98
5/10/2023,6805.91,12306.44,1267.78,3925.46
5/9/2023,6702.69,12179.55,1247.94,3906.73
5/8/2023,6762.17,12256.92,1244.77,3923.99
5/5/2023,6712.4,12235.41,1239.37,3920.51
5/4/2023,6607.96,11966.4,1215.2,3848.94
5/3/2023,6591.67,12025.33,1219.86,3876.49
5/2/2023,6641.61,12080.51,1231.58,3902.76
5/1/2023,6722.09,12212.6,1249.85,3949.4
4/28/2023,6714.22,12226.58,1251.63,3950.69
4/27/2023,6666.49,12142.24,1246.3,3919.27
4/26/2023,6554.42,11854.35,1225.68,3845.06
4/25/2023,6494.21,11799.16,1215.41,3859.71
4/24/2023,6734.73,12037.2,1256.28,3924.03
4/21/2023,6773.3,12072.46,1266.4,3921.65
4/20/2023,6800.49,12059.56,1263.98,3918.66
4/19/2023,6836.03,12157.23,1274.23,3942.55
4/18/2023,6889.75,12153.41,1277.24,3943.31
4/17/2023,6886.91,12157.72,1275.11,3939.46
4/14/2023,6887.87,12123.47,1269.72,3926.34
4/13/2023,6912.85,12166.27,1275.7,3934.7
4/12/2023,6806.47,11929.34,1251.8,3882.59
4/11/2023,6886.25,12031.88,1254.54,3899.37
4/10/2023,6913.74,12084.35,1261.48,3898.53
4/6/2023,6851.38,12087.96,1262.79,3894.04
4/5/2023,6843.21,11996.86,1257.08,3880.78
4/4/2023,6992.29,12126.33,1275.9,3893.46
4/3/2023,7064.56,12189.45,1276.59,3917.19
3/31/2023,7129.2,12221.91,1285.1,3904.8
3/30/2023,7006.71,12013.47,1253.94,3847.42
3/29/2023,6907.48,11926.24,1245.11,3825.12
3/28/2023,6737.38,11716.08,1222.89,3770.45
3/27/2023,6779.43,11768.84,1227.03,3776.7
3/24/2023,6831.23,11823.96,1224.76,3769.62
3/23/2023,6900.72,11787.4,1224.51,3749.97
3/22/2023,6738.61,11669.96,1205.95,3738.96
3/21/2023,6861.57,11860.11,1231.33,3803.22
3/20/2023,6783.62,11675.54,1208.38,3752.2
3/17/2023,6785.48,11630.51,1207.44,3719.75
3/16/2023,6831.42,11717.28,1212.62,3761.95
3/15/2023,6609.42,11434.05,1179.72,3696.67
3/14/2023,6632.84,11428.15,1182.12,3723.24
3/13/2023,6466.73,11188.84,1156.1,3661.35
3/10/2023,6432.29,11138.89,1147.94,3666.88
3/9/2023,6562.77,11338.35,1181.32,3724.71
3/8/2023,6713.4,11576,1209.19,3796.95
3/7/2023,6623.64,11530.33,1205.63,3791.96
3/6/2023,6707.66,11675.74,1218.76,3850.23
3/3/2023,6736.69,11689.01,1220.84,3849.52
3/2/2023,6646.84,11462.98,1198.94,3787.6
3/1/2023,6552.7,11379.48,1170.08,3759.23
2/28/2023,6594.16,11455.54,1178.63,3776.88
2/27/2023,6572.33,11466.98,1178.98,3787.74
2/24/2023,6529.77,11394.94,1177.59,3775.92
2/23/2023,6669.86,11590.4,1203.17,3817.14
2/22/2023,6533.84,11507.07,1192.01,3797.43
2/21/2023,6494.79,11492.3,1178.48,3801.4
2/17/2023,6682.69,11787.27,1203.74,3880.38
2/16/2023,6783.92,11855.83,1218.39,3893.82
2/15/2023,6981.96,12070.59,1249.64,3948.53
2/14/2023,6909.07,11960.15,1237.9,3932.57
2/13/2023,6784.28,11891.79,1223.01,3931.16
2/10/2023,6674.58,11718.12,1204.07,3886.71
2/9/2023,6763.83,11789.58,1221.18,3880.04
2/8/2023,6792.73,11910.52,1222.93,3915.84
2/7/2023,6912.81,12113.79,1232.06,3959.8
2/6/2023,6710.16,11887.45,1205.11,3909.39
2/3/2023,6823.53,12006.95,1222.96,3935.11
2/2/2023,6999.11,12200.82,1258.52,3978.45
2/1/2023,6759.07,11816.32,1226.15,3918.34
1/31/2023,6484.28,11584.55,1188.59,3875.93
1/30/2023,6363.26,11393.81,1166.83,3818.89
1/27/2023,6530.6,11621.71,1189.1,3871.11
1/26/2023,6525.36,11512.41,1183.69,3858.98
1/25/2023,6356.21,11313.36,1154.08,3815.29
1/24/2023,6372.96,11334.27,1155.93,3815.87
1/23/2023,6418.57,11364.41,1164.02,3819.87
1/20/2023,6206.22,11140.43,1136.78,3772.94
1/19/2023,6000.51,10852.27,1099.89,3701.15
1/18/2023,6091.3,10957.01,1107.93,3730.8
1/17/2023,6176.48,11095.11,1124.45,3789.1
1/13/2023,6150.9,11079.16,1118.23,3795.29
1/12/2023,6111.51,11001.1,1114.59,3779.02
1/11/2023,6066.5,10931.67,1105.45,3765.38
1/10/2023,5970,10742.63,1086.95,3716.14
1/9/2023,5930.8,10635.65,1086.7,3689.95
1/6/2023,5828.48,10569.29,1063.28,3691.21
1/5/2023,5647.49,10305.24,1046.97,3609.44
1/4/2023,5801,10458.76,1083.97,3653.1
1/3/2023,5713.33,10386.98,1076.23,3624.41
12/30/2022,5751.76,10466.48,1074.43,3640.19
12/29/2022,5765.56,10478.09,1077.15,3649.38
12/28/2022,5582.57,10213.29,1044.8,3585.35
12/27/2022,5662.57,10353.23,1056.74,3629.28
12/23/2022,5735.32,10497.86,1063.59,3644.92
12/22/2022,5737.92,10476.12,1064.52,3624.64
12/21/2022,5949.47,10709.37,1086.2,3678.36
12/20/2022,5862.82,10547.11,1074.43,3624.2
12/19/2022,5865.13,10546.03,1067.64,3619.87
12/16/2022,5970.97,10705.41,1084.75,3654.41
12/15/2022,6006.03,10810.53,1092.92,3695.81
12/14/2022,6249.53,11170.89,1133,3792.11
12/13/2022,6309.91,11256.81,1136.4,3815.12
12/12/2022,6189.58,11143.74,1116.98,3786.35
12/9/2022,6057.02,11004.62,1090.32,3732.29
12/8/2022,6084.19,11082,1095.66,3760.23
12/7/2022,5942.38,10958.55,1075.78,3730.87
12/6/2022,5964.69,11014.89,1081.12,3737.42
12/5/2022,6094.49,11239.94,1099.33,3793.59
12/2/2022,6233.76,11461.5,1143.48,3866.08
12/1/2022,6327.92,11482.45,1158.18,3871.41
11/30/2022,6252.48,11468,1144.93,3873.16
11/29/2022,5940.89,10983.78,1095.19,3754.84
11/28/2022,5978.94,11049.5,1104.83,3761.5
11/25/2022,6092.73,11226.36,1121.92,3820.79
11/23/2022,6150.59,11285.32,1122.76,3822.16
11/22/2022,6072.85,11174.41,1106.4,3798.56
11/21/2022,5965.15,11024.51,1087.82,3747.93
11/18/2022,6059.44,11146.06,1100.83,3764.73
11/17/2022,6078.71,11144.96,1105.33,3747.33
11/16/2022,6121.2,11183.66,1130.22,3761.44
11/15/2022,6344.14,11358.41,1156.45,3796.23
11/14/2022,6165.01,11196.22,1128.21,3760.66
11/11/2022,6262.31,11323.33,1143.47,3796.41
11/10/2022,6045.31,11114.15,1114.52,3758.24
11/9/2022,5470.85,10353.17,1017.2,3555.65
11/8/2022,5629.29,10616.2,1040.4,3633.8
11/7/2022,5534.65,10564.52,1023.62,3613.25
11/4/2022,5425,10475.25,1009.89,3579.62
11/3/2022,5392.93,10342.94,1028.6,3534.59
11/2/2022,5548.82,10524.8,1056.79,3572.1
11/1/2022,5796.6,10890.85,1110.32,3666.65
10/31/2022,5821.62,10988.15,1127.6,3680.53
10/28/2022,5903.86,11102.45,1133.13,3708.01
10/27/2022,5734.8,10792.67,1111.33,3620.72
10/26/2022,5810.77,10970.99,1105.07,3642.04
10/25/2022,5924.92,11199.12,1125.31,3668.93
10/24/2022,5762.62,10952.61,1097.32,3607
10/21/2022,5734.36,10859.72,1088.11,3567.19
10/20/2022,5598.38,10614.84,1065.97,3486.05
10/19/2022,5571.38,10680.51,1058.66,3512.6
10/18/2022,5610.14,10772.4,1072.53,3538.37
10/17/2022,5545.6,10675.8,1053.9,3497.58
10/14/2022,5350.93,10321.39,1012.6,3404.51
10/13/2022,5558.24,10649.15,1040.93,3489.24
10/12/2022,5456.5,10417.1,1026.63,3404.26
10/11/2022,5484.99,10426.19,1026.11,3414.6
10/10/2022,5636.48,10542.1,1046.85,3438.74
10/7/2022,5811.34,10652.4,1078.72,3466.52
10/6/2022,6120.18,11073.31,1125.51,3568.81
10/5/2022,6162.96,11148.64,1130.28,3604.39
10/4/2022,6130.42,11176.41,1125.4,3611.83
10/3/2022,5909.86,10815.43,1083.95,3501.94
9/30/2022,5723.83,10575.62,1053.04,3413.25
9/29/2022,5813.07,10737.51,1067.75,3464.22
9/28/2022,5946.43,11051.64,1085.41,3540.04
9/27/2022,5825,10829.5,1061.87,3470.32
9/26/2022,5776.55,10802.92,1053.5,3476.12
9/23/2022,5838.36,10867.93,1060.27,3513.23
9/22/2022,5917.4,11066.81,1075.76,3575.54
9/21/2022,6052.12,11220.19,1094.37,3609.85
9/20/2022,6142.52,11425.05,1109.45,3672.84
9/19/2022,6223.62,11535.02,1125.81,3715.72
9/16/2022,6181.01,11448.4,1120.98,3690.53
9/15/2022,6256.08,11552.36,1142.48,3720.73
9/14/2022,6395.8,11719.68,1182.81,3763.18
9/13/2022,6361.66,11633.57,1181.83,3749.68
9/12/2022,6758.84,12266.41,1241.02,3919.19
9/9/2022,6685.85,12112.31,1225.06,3877.54
9/8/2022,6462.82,11862.13,1190.57,3816.48
9/7/2022,6368.43,11791.9,1174.53,3789.1
9/6/2022,6238.69,11544.91,1149.14,3719.89
9/2/2022,6304,11630.86,1158.14,3735.53
9/1/2022,6366.79,11785.13,1165.68,3774.72
8/31/2022,6534.08,11816.2,1183.82,3767.45
8/30/2022,6579.53,11883.14,1192.91,3796.77
8/29/2022,6631.78,12017.67,1194.71,3838.93
8/26/2022,6739.06,12141.71,1212.31,3865.71
8/25/2022,7060.97,12639.27,1261.21,4001.13
8/24/2022,6896.54,12431.53,1250.2,3943.59
8/23/2022,6865.54,12381.3,1241.63,3930.62
8/22/2022,6858.11,12381.57,1242.25,3938.93
8/19/2022,7079.63,12705.22,1278.35,4025.37
8/18/2022,7289.57,12965.34,1308.52,4081.04
8/17/2022,7242.75,12938.12,1309.68,4072.71
8/16/2022,7413.67,13102.55,1332.57,4105.51
8/15/2022,7489.94,13128.05,1342.23,4099.06
8/12/2022,7442.35,13047.19,1335.35,4083.21
8/11/2022,7259.5,12779.91,1308.18,4012.97
8/10/2022,7328.4,12854.8,1325.38,4017.81
8/9/2022,7049.68,12493.93,1274.4,3928.65
8/8/2022,7261.84,12644.46,1292.99,3948.74
8/5/2022,7286.71,12657.55,1293.53,3952.28
8/4/2022,7277.56,12720.58,1289.53,3957.43
8/3/2022,7264.66,12668.16,1287.88,3958.77
8/2/2022,7070.6,12348.76,1247.35,3895.16
8/1/2022,7061.76,12368.98,1244.13,3917.69
7/29/2022,7032.79,12390.69,1243.61,3927.71
7/28/2022,6953.46,12162.59,1229.71,3872.73
7/27/2022,6857.91,12032.42,1206.19,3826.01
7/26/2022,6549.77,11562.57,1153.73,3726.7
7/25/2022,6746.17,11782.67,1192.32,3773.52
7/22/2022,6818.36,11834.11,1208.47,3769.75
7/21/2022,6988.77,12059.61,1230.91,3809.17
7/20/2022,6877.57,11897.65,1208.93,3770.81
7/19/2022,6668,11713.15,1168.75,3744.08
7/18/2022,6425.85,11360.05,1134.51,3643.18
7/15/2022,6472.72,11452.42,1142.53,3672.5
7/14/2022,6316.86,11251.19,1113.59,3602.24
7/13/2022,6324.95,11247.58,1123.9,3615.19
7/12/2022,6329.99,11264.73,1134.82,3631.06
7/11/2022,6450.57,11372.6,1180.76,3665.5
7/8/2022,6628.8,11635.31,1202.2,3711.09
7/7/2022,6627.6,11621.35,1206.02,3714.86
7/6/2022,6428.39,11361.85,1181.39,3657.25
7/5/2022,6407.35,11322.24,1180.81,3646.65
7/1/2022,6252.36,11127.85,1148.55,3635.96
6/30/2022,6248.3,11028.74,1130.23,3596.34
6/29/2022,6358.35,11177.89,1148.85,3630.52
6/28/2022,6398.59,11181.54,1145.58,3634.56
6/27/2022,6627.8,11524.55,1191.09,3711.4
6/24/2022,6705.29,11607.62,1214.29,3723.58
6/23/2022,6408.38,11232.19,1162.4,3611.72
6/22/2022,6272.64,11053.08,1119.53,3573.62
6/21/2022,6298.53,11069.3,1117.25,3577.69
6/17/2022,6144.5,10798.35,1096.62,3492.36
6/16/2022,6054.97,10646.1,1074.08,3480.83
6/15/2022,6407.79,11099.15,1126.24,3601.69
6/14/2022,6243.29,10828.35,1097.49,3547.23
6/13/2022,6209.25,10809.23,1090.01,3560.51
6/10/2022,6606.77,11340.02,1158.07,3708.75
6/9/2022,6913.93,11754.23,1213.99,3822.1
6/8/2022,7122.28,12086.27,1245.08,3917.62
6/7/2022,7205.87,12175.23,1253,3959.33
6/6/2022,7089.9,12061.37,1232.87,3920.36
6/3/2022,7075.81,12012.73,1232.89,3907.86
6/2/2022,7280.76,12316.9,1262.97,3974.81
6/1/2022,6976.81,11994.46,1205.38,3897.17
5/31/2022,7042.38,12081.39,1198.98,3926.84
5/27/2022,7137.76,12131.13,1223.28,3954.08
5/26/2022,6856.29,11740.65,1180.26,3856.32
5/25/2022,6619.61,11434.74,1153.8,3779.2
5/24/2022,6455.23,11264.45,1119.58,3740.61
5/23/2022,6664,11535.27,1155.96,3778.05
5/20/2022,6614.28,11354.62,1144,3711.35
5/19/2022,6570.18,11388.5,1128.27,3710.71
5/18/2022,6480.95,11418.15,1106.54,3727.83
5/17/2022,6829.82,11984.52,1156.25,3886.14
5/16/2022,6628.37,11662.79,1137.11,3808.9
5/13/2022,6802.13,11805,1167.5,3828.77
5/12/2022,6437.17,11370.96,1110.46,3732.76
5/11/2022,6379.42,11364.24,1099.28,3733.75
5/10/2022,6618.76,11737.67,1142.72,3800.7
5/9/2022,6484.09,11623.25,1125.78,3791.01
5/6/2022,6879.38,12144.66,1193.28,3923.87
5/5/2022,7064.25,12317.69,1231.16,3951.28
5/4/2022,7501.61,12964.86,1308.86,4102.93
5/3/2022,7259.84,12563.76,1269.39,3984.36
5/2/2022,7282.94,12536.02,1280.65,3967.41
4/29/2022,7102.07,12334.64,1258.95,3942.29
4/28/2022,7454.66,12871.53,1311.86,4092.15
4/27/2022,7102.03,12488.93,1259.35,3992.56
4/26/2022,7124.14,12490.74,1255.86,3986.15
4/25/2022,7420.7,13004.85,1305.95,4103.89
4/22/2022,7245.12,12839.29,1278.32,4077.76
4/21/2022,7435.33,13174.65,1317.24,4193.44
4/20/2022,7702.8,13453.07,1362.11,4261.1
4/19/2022,7819.04,13619.66,1381.44,4268.09
4/18/2022,7615.64,13332.36,1343.62,4196.97
4/14/2022,7624.25,13351.08,1358.12,4201.5
4/13/2022,7856.57,13643.59,1393.35,4255.94
4/12/2022,7641.8,13371.57,1362.07,4205.04
4/11/2022,7694.51,13411.96,1371.69,4219.55
4/8/2022,7836.41,13711,1386.23,4290.55
4/7/2022,7995.45,13897.3,1409.65,4304.62
4/6/2022,7972.08,13888.82,1403.04,4287.77
4/5/2022,8192.38,14204.17,1448.63,4333.91
4/4/2022,8495.52,14532.55,1487.86,4393.91
4/1/2022,8302.16,14261.5,1450.95,4355.21
3/31/2022,8320.06,14220.52,1446.23,4338.85
3/30/2022,8436.85,14442.27,1460.38,4407.95
3/29/2022,8625.33,14619.64,1489.85,4439.67
3/28/2022,8432.89,14354.9,1453.46,4380.95
3/25/2022,8296.72,14169.3,1419.14,4347.13
3/24/2022,8366.91,14191.84,1439.97,4330.06
3/23/2022,8112.29,13922.6,1414.16,4268.16
3/22/2022,8307.61,14108.82,1450.27,4321.19
3/21/2022,8137.68,13838.46,1414.46,4269.29
3/18/2022,8198.84,13893.84,1427.49,4274.05
3/17/2022,7964.4,13614.78,1386.14,4219.94
3/16/2022,7852.5,13436.55,1352.69,4165
3/15/2022,7431.49,12948.62,1297.06,4067.7
3/14/2022,7193.06,12581.22,1263.44,3981.71
3/11/2022,7440.16,12843.81,1300.7,4017.19
3/10/2022,7688.81,13129.96,1343.01,4074.4
3/9/2022,7839.27,13255.55,1363.89,4093.91
3/8/2022,7489.4,12795.55,1298.4,3987.52
3/7/2022,7492.44,12830.96,1313.79,4015.14
3/4/2022,7883.91,13313.44,1374.39,4141.64
3/3/2022,8080.89,13537.94,1404.91,4178.77
3/2/2022,8295.85,13752.02,1443.51,4208.58
3/1/2022,8123.38,13532.46,1419.32,4132.81
2/28/2022,8277.56,13751.4,1431.3,4196.99
2/25/2022,8242.19,13694.62,1416.91,4203.81
2/24/2022,8158.97,13473.58,1406.46,4111.81
2/23/2022,7753.33,13037.49,1319.86,4043.58
2/22/2022,7951.88,13381.52,1356.32,4121.75
2/18/2022,7985.25,13548.07,1366.75,4165.83
2/17/2022,8131.54,13716.72,1398.23,4199.72
2/16/2022,8488.13,14124.09,1467.04,4295.05
2/15/2022,8541.59,14139.76,1478.68,4294.01
2/14/2022,8235.96,13790.92,1446.14,4223.7
2/11/2022,8221.38,13791.15,1450.32,4239.11
2/10/2022,8586.1,14185.64,1503.77,4323.86
2/9/2022,8776.54,14490.37,1530.38,4402.41
2/8/2022,8487.92,14194.45,1481.85,4335.28
2/7/2022,8344.12,14015.67,1462.55,4298.99
2/4/2022,8389.05,14098.01,1470.18,4313.97
2/3/2022,8259.61,13878.82,1429.77,4284.83
2/2/2022,8670.14,14417.55,1487.7,4396.3
2/1/2022,8594.73,14346,1504.87,4361.63
1/31/2022,8542.9,14239.88,1498.32,4329.86
1/28/2022,8134.19,13770.57,1438.18,4241.06
1/27/2022,7868.57,13352.78,1381.98,4136.68
1/26/2022,8053.92,13542.12,1382.14,4160.65
1/25/2022,8029.52,13539.29,1394.53,4170.32
